10, 10.7007, 12.3952, 13.589, 14.9679, 16.3357, 16.4996, 16.8068, 18.3894, 19.8757, 20.3878, 22.1596, 23.8936, 24.8417, 25.8113, 27.0198, 28.9718, 30.2928, 31.9114, 33.6439, 35.5521, 38.1065, 39.506, 41.0835, 42.181, 43.3497, 44.7048, 45.5597, 45.6598, 47.2516, 47.3962, 47.8986, 48.38, 48.4363, 47.7662, 47.5702, 46.5259, 46.2206, 46.7504, 47.6422, 47.9768, 49.4523, 51.09, 52.3836, 53.5093, 54.4874, 56.3699, 57.7079, 58.8972, 61.313
10, 9.9202, 9.90247, 10.7208, 11.6004, 11.4299, 11.9784, 12.6675, 14.1631, 15.4224, 16.0734, 17.3754, 19.077, 20.2624, 21.9979, 24.662, 26.6115, 28.6062, 30.31, 31.9476, 32.7536, 33.496, 34.1828, 34.7368, 35.0433, 35.6953, 37.1237, 37.9321, 38.8289, 40.4478, 41.8822, 43.5884, 45.526, 46.564, 47.6172, 48.7821, 50.0423, 51.7992, 54.1116, 56.3771, 58.5682, 61.1036, 63.4869, 66.6036, 69.2048, 72.1112, 75.485, 78.3387, 81.0579, 83.9584
1, 1.23269, 1.29198, 1.58763, 1.20045, 0.937979, 1.04213, 1.1581, 0.990373, 0.992172, 1.73408, 1.48683, 1.07706, 1.38773, 1.32312, 1.56166, 1.46939, 1.70752, 1.92731, 2.07922, 2.06822, 1.74723, 1.4863, 1.25533, 1.55468, 1.3543, 1.32101, 0.524534, 0.669492, 0.635853, 0.650093, 0.731191, 0.348439, -0.0347109, -0.35196, -0.547924, -0.0209798, 0.459799, 0.256464, 0.307855, 1.0738, 1.37826, 1.4096, 1.66716, 1.50331, 1.51782, 1.63703, 1.58335, 1.66919, 1.69513
0, 0.0185168, 0.501272, 0.790259, 0.335124, 0.545678, 1.24071, 1.35523, 1.06688, 1.20175, 1.08013, 1.42245, 1.4416, 1.8923, 2.10597, 1.71787, 1.76524, 1.74202, 1.34576, 1.42218, 0.887157, 0.806112, 0.811225, 0.675476, 0.587931, 1.17929, 1.04424, 0.805466, 1.49764, 1.57469, 1.18547, 1.53205, 1.55447, 1.298, 1.1004, 1.46373, 1.68167, 2.24573, 2.15045, 2.08008, 2.73928, 2.71138, 2.83388, 2.93612, 2.85903, 2.87652, 3.2789, 3.43887, 2.77697, 3.00361
